"[datetime.datetime(2020, 12, 10, 15, 59, 37, 768650)]",['IDT002'],[True],[23.52]
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 336118)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 994.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 352405)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 994.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 608703)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 994.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 768094)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, False, False, False]","[23.43, 994.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 800050)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, False, False, True]","[23.43, 994.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 831483)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, True]","[23.43, 990.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 135567)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 295577)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 311437)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 342930)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 663208)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 807020)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 822944)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 854399)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 31, 870362)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 190947)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 318507)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 350292)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 365779)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 734803)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 861793)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 877550)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 893837)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 32, 925575)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 261180)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 372623)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1001.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 388774)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 404549)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 420360)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 452800)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 468319)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 789095)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 884066)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 900069)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 33, 931823)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 300350)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 395275)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 443001)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 459380)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 826949)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 890770)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 34, 955016)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 2521)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 354103)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 402194)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 481964)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 529809)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 882546)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, False, True, False]","[23.43, 986.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 35, 913621)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 1000.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 25241)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, True]","[23.43, 1000.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 57186)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1000.0, 22.52, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 409012)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1000.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 424934)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 456773)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 568683)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 600522)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 937285)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 36, 953138)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 112419)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 128449)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 432098)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 479975)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 655626)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 672253)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 687913)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 719450)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 37, 943915)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 7461)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 183614)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 199352)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 455539)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 534916)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 710974)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 726906)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 758849)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 774830)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 790767)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 38, 966590)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 78562)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 254587)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 285920)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 302027)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 317933)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 986.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 477877)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 606153)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 781247)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 813027)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 39, 988827)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1011.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 292448)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1011.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 324528)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1011.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 484583)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 660188)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 22.61, 21.69]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 804009)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 852336)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 991.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 40, 996605)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 1012.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 203878)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 1012.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 364332)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1012.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 507668)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 716023)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 891357)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 907721)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 923332)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 955507)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 971400)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 41, 987295)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 19280)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 258582)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 434100)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 450028)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 530233)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 786094)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 962182)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 42, 993532)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 25868)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 313786)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 505307)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 521538)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 537445)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 569590)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 584935)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 600891)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 43, 840917)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 997.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 44, 48847)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 44, 64645)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 44, 560069)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 44, 576042)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 44, 928286)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 56075)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 87711)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 439814)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 567184)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 598948)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 647185)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 45, 966972)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 46, 78995)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 46, 126309)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 46, 494109)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.61, 21.78]"
"[datetime.datetime(2020, 12, 10, 16, 2, 46, 590263)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.61, 21.78]"
