2020-12-07 18:51:36.734210,['IDT002'],[20.51]
2020-12-07 18:52:01.895815,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.896394,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.896863,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.897423,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.897903,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.898361,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.899013,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.899565,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.900057,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.900578,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.901098,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.901567,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.902121,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.902608,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.903204,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.903700,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.904199,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.904837,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.905493,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.906300,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.906966,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.907441,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.908128,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.908675,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.909271,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.909825,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.910347,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.910859,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.911572,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.912158,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.912937,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.913545,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.914082,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.914856,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.915419,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.916045,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.916515,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.917054,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.917572,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.918208,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.918998,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.921843,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.923717,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.924826,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.926165,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.927132,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.927691,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.928170,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.928700,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.929178,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.929710,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.930194,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.930744,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.931207,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.931714,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.932257,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.932813,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.933279,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.933734,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.934230,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.934707,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.935299,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.935790,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.936437,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.936903,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.937374,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.937848,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.938321,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.938795,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.939290,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.939770,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.940262,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.940814,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.941444,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.942006,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.942565,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.943030,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.943532,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.943988,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.944458,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.944993,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.945510,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.946023,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.946509,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.947306,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.948629,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.950178,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.950923,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.951847,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.952915,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.953617,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.954668,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.955314,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.955887,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.956617,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.959452,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.962382,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.963087,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.965331,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.968110,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.969802,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.972206,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.973189,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.973708,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.974248,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.974840,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.975481,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.976123,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.976901,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.977850,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.978395,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.978935,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.979575,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.980135,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.980775,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.981413,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.982145,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.982810,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.983503,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.984217,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.984817,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.985295,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.985809,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.986381,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.986911,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.987385,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.988091,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.988675,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.989402,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.989946,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.990402,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.990914,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.991471,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.991982,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.992552,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.992996,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.993467,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.993954,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.994502,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.994977,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.995443,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.995936,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.996549,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.997815,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.998647,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.999211,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:01.999729,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.000264,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.000839,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.001749,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.003563,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.005068,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.005811,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.006500,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.006982,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.007576,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.008008,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.008494,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.009153,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.010552,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.011832,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.013762,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.014933,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.015892,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.016874,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.017566,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.018184,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.018718,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.019243,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.019767,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.020243,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.020751,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.021320,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.021791,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.022273,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.022739,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.023347,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.023885,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.024345,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.024842,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.025327,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.025939,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.026429,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.026895,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.027423,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.027926,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.028390,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.029035,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.029514,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.029981,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.030468,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.031002,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.031597,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.032178,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.032646,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.033288,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.033930,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.034524,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.035191,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.036256,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.037732,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.038655,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.039172,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.039783,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.040716,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.041714,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.042339,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.043173,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.043770,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.044434,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.045142,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.045574,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.045967,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.046378,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.047196,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.048332,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.049389,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.049984,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.050563,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.051040,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.051632,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.054045,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.057383,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.058785,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.060279,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.061288,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.061905,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.062847,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.064204,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.065292,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.066067,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.066649,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.068257,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.068909,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.069457,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.069992,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.070492,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.071215,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.071789,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.072372,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.073025,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.073820,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.074486,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.075196,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.075771,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.076350,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.077041,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.077604,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.078373,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.079060,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.079656,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.080338,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.080830,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.081365,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.081797,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.082269,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.082822,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.083294,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.083842,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.085197,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.086776,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.087353,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.087877,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.088382,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.088882,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.089893,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.090652,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.091278,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.091793,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.092273,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.092918,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.093471,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.094021,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.094451,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.094888,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.095381,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.095920,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.096371,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.096855,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.097450,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.099222,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.101769,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.103781,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.104943,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.106044,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.106696,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.107228,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.107769,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.108251,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.108825,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.109289,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.109789,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.110411,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.110932,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.111492,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.111967,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.112437,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.112906,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.113487,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.113964,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.114469,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.115022,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.115537,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.115996,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.116557,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.117103,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.117593,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.118084,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.118558,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.119134,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.119621,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.120107,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.120605,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.121088,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.121924,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.122602,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.123087,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.123608,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.124070,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.124623,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.125072,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.125531,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.126150,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:02.126953,"['IDT002', 'IDL001']","[-1000, 968.0]"
