"[datetime.datetime(2020, 12, 10, 14, 35, 44, 985119)]",['IDL001'],[True],[923.0]
"[datetime.datetime(2020, 12, 10, 14, 49, 53, 478799)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[936.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 53, 542549)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 53, 798175)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 53, 990325)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 54, 53704)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 54, 326055)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 54, 485526)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 54, 565095)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 54, 853083)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 54, 997035)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 55, 60533)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 55, 364746)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 55, 508288)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 55, 604243)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[941.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 55, 892346)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[941.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 56, 19741)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[941.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 56, 147738)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[928.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 56, 435563)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[928.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 56, 515439)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[928.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 56, 690891)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[929.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 57, 26972)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[929.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 57, 185955)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[945.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 57, 538005)]","['IDL001', 'IDT002', 'IDT001']","[False, True, False]","[945.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 57, 697390)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 58, 32861)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 58, 225000)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[974.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 58, 545051)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[974.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 58, 560824)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[974.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 58, 736696)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[934.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 59, 56987)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[934.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 59, 72369)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[934.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 59, 248184)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[982.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 59, 568130)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[982.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 59, 600038)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[982.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 49, 59, 759563)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[939.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 0, 63363)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[939.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 0, 270618)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[963.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 0, 575065)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[963.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 0, 782043)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 1, 86549)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 1, 293612)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[940.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 1, 581222)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[940.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 1, 741274)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[940.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 1, 804894)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[962.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 2, 92314)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[962.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 2, 251928)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[962.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 2, 315791)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[964.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 2, 603458)]","['IDL001', 'IDT002', 'IDT001']","[False, True, False]","[964.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 2, 763466)]","['IDL001', 'IDT002', 'IDT001']","[False, True, True]","[964.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 2, 827620)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[996.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 3, 100319)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[996.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 3, 339179)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 3, 611629)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 3, 835914)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[944.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 4, 122298)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[944.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 4, 346010)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[949.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 4, 633795)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[949.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 4, 858111)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[964.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 5, 130176)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[964.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 5, 369846)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[939.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 5, 641339)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[939.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 5, 881175)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[967.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 6, 153096)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[967.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 6, 392603)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[959.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 6, 648307)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[959.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 6, 904246)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[956.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 7, 159830)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[956.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 7, 415632)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[984.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 7, 671385)]","['IDL001', 'IDT002', 'IDT001']","[False, True, False]","[984.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 7, 911401)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[987.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 8, 166403)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[987.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 8, 422042)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 8, 677212)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 8, 932811)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[963.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 9, 189616)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[963.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 9, 445423)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[931.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 9, 684882)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[931.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 9, 972215)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[968.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 10, 196613)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[968.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 10, 706840)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[968.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 11, 43117)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[999.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 11, 203754)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[999.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 11, 571238)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[961.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 11, 715044)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[961.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 12, 114702)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 12, 226542)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[960.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 12, 626166)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[937.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 12, 722145)]","['IDL001', 'IDT002', 'IDT001']","[False, True, False]","[937.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 13, 153604)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[928.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 13, 232675)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[928.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 13, 681369)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 13, 744633)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 14, 192525)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[977.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 14, 255776)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[977.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 14, 687577)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[936.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 14, 751481)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[936.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 15, 199518)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[933.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 15, 263111)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[933.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 15, 710226)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[967.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 15, 773955)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[967.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 16, 237644)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[996.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 16, 269648)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[996.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 16, 749794)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[965.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 16, 781536)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[965.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 17, 101339)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[965.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 17, 244799)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 17, 292624)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 17, 628301)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 17, 756776)]","['IDL001', 'IDT002', 'IDT001']","[True, False, False]","[972.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 17, 804146)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[972.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 18, 267292)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[969.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 18, 315013)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[969.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 18, 779402)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[931.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 18, 826716)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[931.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 19, 306582)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[956.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 19, 322370)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[956.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 19, 833751)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[956.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 19, 849592)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[988.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 20, 344431)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[988.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 20, 360842)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[975.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 20, 840909)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[975.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 20, 887865)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[935.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 21, 351717)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[935.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 21, 415376)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[935.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 21, 862097)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[935.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 21, 958266)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[939.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 22, 358106)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[939.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 22, 470584)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 22, 869491)]","['IDL001', 'IDT002', 'IDT001']","[False, True, False]","[966.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 22, 980829)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[971.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 23, 380960)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[971.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 23, 492845)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[929.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 23, 892042)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[929.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 23, 987789)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[935.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 24, 388022)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[935.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 24, 547231)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[933.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 24, 899713)]","['IDL001', 'IDT002', 'IDT001']","[True, True, False]","[933.0, 23.8, -1000]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 59187)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[933.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 75027)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[946.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 411221)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[946.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 586598)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[946.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 618146)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 634278)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 25, 906172)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 114421)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[978.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 130123)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[984.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 161928)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[984.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 177810)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[984.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 417698)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[984.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 657886)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[1003.0, 23.7, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 26, 929229)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[1003.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 27, 184961)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[972.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 27, 425067)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[972.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 27, 712055)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[972.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 27, 728018)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 27, 935618)]","['IDL001', 'IDT002', 'IDT001']","[False, True, False]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 28, 254689)]","['IDL001', 'IDT002', 'IDT001']","[False, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 28, 446914)]","['IDL001', 'IDT002', 'IDT001']","[False, True, True]","[966.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 28, 782381)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[956.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 28, 942610)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[956.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 29, 326417)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[934.0, 23.8, 23.53]"
"[datetime.datetime(2020, 12, 10, 14, 50, 29, 454212)]","['IDL001', 'IDT002', 'IDT001']","[True, True, True]","[934.0, 23.8, 23.53]"
